Age,Gender,Education Level,Marital Status,Income,Credit Score,Loan Amount,Loan Purpose,Employment Status,Years at Current Job,Payment History,Debt-to-Income Ratio,Assets Value,Number of Dependents,City,State,Country,Previous Defaults,Marital Status Change,Risk Rating
35,Non-binary,Master's,Divorced,74091.0,772.0,44856.0,Auto,Employed,0,Excellent,0.1843602801194394,171362.0,3.0,Lake Victoria,UT,El Salvador,3.0,2,Low
22,Non-binary,PhD,Single,42474.0,724.0,19111.0,Auto,Unemployed,4,Excellent,0.1735988174763959,56536.0,2.0,East Adrianastad,VT,Yemen,2.0,0,High
51,Non-binary,Bachelor's,Single,58004.22161182254,588.0,85559.82546920811,Home,Employed,1,Poor,0.5363255012702861,72027.8063318563,0.0,Synthetic,Synthetic,Synthetic,5.0,1,High
29,Non-binary,Bachelor's,Divorced,42695.0,789.0,37241.0,Business,Self-employed,11,Poor,0.1706619395188892,221061.0,4.0,Geoffreyburgh,UT,Swaziland,0.0,2,Low
67,Male,High School,Widowed,70728.0,664.0,36769.0,Personal,Self-employed,16,Good,0.4730954143111433,42177.0,4.0,West Jodiland,AS,Christmas Island,2.0,2,Low
21,Male,High School,Widowed,114535.0,682.0,13483.0,Business,Unemployed,11,Good,0.4702765015867078,27405.0,2.0,New Lucashaven,MS,Hungary,2.0,1,Medium
58,Female,PhD,Single,23385.700316644863,599.0,41847.342260822494,Personal,Unemployed,33,Fair,0.49842252289536904,48704.141988364245,1.0,Synthetic,Synthetic,Synthetic,4.0,2,High
20,Female,Master's,Married,77937.0,659.0,35466.0,Auto,Employed,11,Excellent,0.1363566711858431,174289.0,1.0,New Robert,VA,Christmas Island,2.0,0,Medium
66,Male,Bachelor's,Married,42765.21001667509,642.0,55192.85851385167,Auto,Employed,15,Poor,0.49755006244035466,33163.48906859956,2.0,Synthetic,Synthetic,Synthetic,5.0,2,High
64,Female,High School,Divorced,108301.0,673.0,15557.0,Business,Unemployed,9,Good,0.2244008563286957,94255.0,3.0,Ashleyview,KY,Syrian Arab Republic,4.0,2,Low
29,Non-binary,High School,Single,63604.29676149704,591.0,56019.13411189114,Business,Unemployed,38,Fair,0.616800255185943,56609.797402180906,2.0,Synthetic,Synthetic,Synthetic,5.0,1,High
60,Non-binary,PhD,Widowed,114948.0,761.0,14000.0,Auto,Unemployed,5,Good,0.5093283791080083,195076.0,4.0,Jennaland,AR,Norway,0.0,2,Low
34,Female,Master's,Married,94215.0,754.0,35955.0,Auto,Employed,1,Good,0.5440529248399397,103084.0,4.0,South Kathy,VI,Barbados,0.0,1,Medium
35,Male,Bachelor's,Single,40142.48555165785,629.0,60956.318493194194,Auto,Self-employed,17,Fair,0.6109320388564249,86937.70434797356,3.0,Synthetic,Synthetic,Synthetic,2.0,2,High
65,Female,High School,Married,33750.0,786.0,41242.0,Home,Employed,18,Good,0.5665675651816101,76221.0,1.0,Cheyennechester,NC,Guyana,0.0,2,Medium
33,Female,PhD,Married,74104.0,679.0,34852.0,Auto,Employed,3,Good,0.3659712051622634,99815.0,1.0,North Brittany,FM,Uganda,0.0,0,Medium
69,Non-binary,Master's,Divorced,183250.96009223186,785.0,30051.278730901307,Business,Self-employed,35,Good,0.05400171555955519,279730.654770404,1.0,Synthetic,Synthetic,Synthetic,0.0,2,Low
20,Male,Master's,Divorced,22600.0,666.0,17185.0,Business,Employed,10,Excellent,0.2811821916677368,80205.0,1.0,Albertchester,DC,Palestinian Territory,3.0,2,Low
65,Male,Bachelor's,Widowed,69240.0,787.0,39221.0,Business,Self-employed,12,Fair,0.1524662036392876,129291.0,2.0,Lake Johnton,AR,Vietnam,0.0,0,Medium
44,Male,Master's,Divorced,96475.0,616.0,17025.0,Auto,Employed,5,Fair,0.3828587366529193,253228.0,2.0,Katherinemouth,ID,China,1.0,1,Low
45,Non-binary,Bachelor's,Divorced,73675.6765912832,607.0,114454.14114813224,Business,Self-employed,3,Fair,0.6818993651824978,56718.511850353934,2.0,Synthetic,Synthetic,Synthetic,2.0,1,High
31,Non-binary,High School,Divorced,107081.0,740.0,18101.0,Business,Employed,5,Poor,0.1087938171262242,25157.0,2.0,Gordonbury,AL,Ukraine,1.0,2,Low
67,Male,PhD,Widowed,117919.0,733.0,9133.0,Personal,Employed,11,Poor,0.2393656580171954,89755.0,4.0,Port Sarah,AL,Maldives,2.0,2,Low
41,Female,High School,Single,48528.0,676.0,9029.0,Personal,Unemployed,13,Excellent,0.4138820614082252,24494.0,3.0,Debrafort,PA,Saint Lucia,3.0,0,Medium
40,Non-binary,High School,Married,23323.0,769.0,6794.0,Personal,Employed,17,Excellent,0.5723373977025584,260793.0,1.0,Harmonburgh,AL,Greece,3.0,0,Low
50,Female,PhD,Divorced,103290.0,635.0,9047.0,Home,Self-employed,13,Excellent,0.3676729448616361,204726.0,2.0,East Courtney,NY,Finland,3.0,0,Low
43,Female,Master's,Divorced,24033.0,712.0,30337.0,Business,Self-employed,10,Excellent,0.461511023,27885.0,3.0,Thomaschester,MO,Lithuania,0.0,1,Medium
56,Male,High School,Widowed,46898.0,742.0,6688.0,Auto,Employed,15,Poor,0.319492065307653,257843.0,1.0,Williamstown,NY,Belize,1.0,1,Low
65,Male,PhD,Widowed,78989.0,646.0,12772.0,Auto,Unemployed,19,Excellent,0.2986892748196459,118200.0,2.0,Campbellbury,VA,Swaziland,1.0,2,High
59,Male,PhD,Widowed,102424.0,630.0,48530.0,Business,Self-employed,16,Fair,0.50985619,182475.0,2.0,South Natashaton,AS,Panama,3.0,1,High
44,Female,Master's,Widowed,102341.0,711.0,46730.0,Auto,Unemployed,10,Excellent,0.18347055190715,191742.0,3.0,Lake Joseph,NJ,Switzerland,4.0,0,Medium
19,Female,PhD,Widowed,51562.9248980487,613.0,92843.84745996803,Personal,Employed,30,Poor,0.6684176717141748,48242.19196558135,4.0,Synthetic,Synthetic,Synthetic,3.0,2,High
67,Female,PhD,Single,61319.76262162435,712.0,85417.73551931443,Personal,Employed,12,Good,0.27514476960942114,223851.59000348934,0.0,Synthetic,Synthetic,Synthetic,2.0,0,Medium
38,Female,Master's,Single,37274.901821376974,625.0,58785.207892137885,Personal,Self-employed,26,Poor,0.42032035761760145,9783.32030726945,3.0,Synthetic,Synthetic,Synthetic,3.0,0,High
66,Female,High School,Single,89393.0,683.0,42187.0,Home,Employed,9,Excellent,0.3612328742742147,207792.0,1.0,Nelsonberg,NV,Svalbard & Jan Mayen Islands,3.0,0,Low
24,Non-binary,Bachelor's,Divorced,41170.72465962884,698.0,37074.99678245492,Auto,Self-employed,18,Good,0.3045402116834998,112962.86723603506,4.0,Synthetic,Synthetic,Synthetic,1.0,1,Medium
47,Female,PhD,Divorced,113012.0,796.0,8560.0,Business,Self-employed,7,Poor,0.1982213562067339,186122.0,0.0,New Caleb,NM,Bahrain,3.0,2,Low
31,Female,High School,Single,60957.534409785745,615.0,87230.3448154986,Home,Employed,27,Fair,0.6196862110755074,31225.478452815103,4.0,Synthetic,Synthetic,Synthetic,2.0,0,High
65,Non-binary,Bachelor's,Widowed,72485.0,765.0,20121.0,Business,Employed,3,Fair,0.3143363847006439,46067.0,4.0,Port Jonathonbury,CA,Germany,4.0,1,Low
49,Male,PhD,Married,83439.71143175886,725.0,54123.892627669724,Home,Self-employed,13,Excellent,0.1445997868958977,215372.1788678692,3.0,Synthetic,Synthetic,Synthetic,0.0,1,Low
69,Non-binary,Master's,Divorced,51346.0,612.0,9083.0,Auto,Self-employed,12,Excellent,0.4050058711867146,128515.0,2.0,Benjaminburgh,ID,Iran,3.0,1,Low
29,Male,High School,Married,79332.0,768.0,25748.0,Business,Unemployed,5,Excellent,0.5260604794091149,198991.0,4.0,East Kristinfurt,KY,Cambodia,3.0,1,Low
42,Female,Bachelor's,Married,69054.16513900936,695.0,86247.18031433661,Business,Employed,3,Fair,0.3990302795722458,217267.72931236023,4.0,Synthetic,Synthetic,Synthetic,2.0,2,Medium
65,Non-binary,Master's,Widowed,87719.0,753.0,6892.0,Auto,Employed,0,Fair,0.2118485528801826,285071.0,2.0,Danielleberg,KY,Pitcairn Islands,2.0,1,High
48,Male,Bachelor's,Divorced,133799.24983831367,783.0,51264.2550099065,Home,Self-employed,21,Good,0.09161645224890042,455277.637803777,1.0,Synthetic,Synthetic,Synthetic,0.0,1,Low
42,Female,Bachelor's,Divorced,49992.0,774.0,13371.0,Auto,Employed,0,Good,0.3692795874025165,199454.0,4.0,East Shannonmouth,MN,Romania,0.0,0,Low
67,Female,High School,Single,37066.813751239344,634.0,35212.226339431974,Personal,Employed,19,Fair,0.5901680683491799,77001.39463974029,5.0,Synthetic,Synthetic,Synthetic,3.0,1,High
26,Non-binary,Master's,Single,33383.0,612.0,45221.0,Personal,Self-employed,12,Poor,0.1265478975354794,34436.0,2.0,Hunterburgh,GU,Wallis and Futuna,1.0,2,Medium
38,Male,Master's,Single,62721.0,631.0,48001.0,Personal,Unemployed,5,Excellent,0.5465815705564515,291989.0,2.0,East Scott,DE,Sudan,4.0,1,Low
63,Male,Bachelor's,Married,56434.0,609.0,47010.0,Home,Employed,4,Poor,0.4151593441118205,197500.0,4.0,Wendymouth,MP,Malta,0.0,1,Medium
67,Female,PhD,Widowed,64470.75607255574,642.0,84834.60631049477,Personal,Self-employed,0,Poor,0.544494501634887,43835.941040953716,3.0,Synthetic,Synthetic,Synthetic,5.0,0,High
34,Female,Bachelor's,Married,112721.0,605.0,23991.0,Home,Employed,3,Excellent,0.1356757559587426,245068.0,1.0,New Matthewmouth,KY,Papua New Guinea,2.0,2,Low
47,Non-binary,PhD,Single,108636.0,767.0,19418.0,Business,Employed,7,Fair,0.2817058535472181,162558.0,2.0,Normachester,NE,Turkmenistan,4.0,2,Low
50,Male,PhD,Widowed,60771.45264010192,586.0,90815.43948006186,Home,Unemployed,26,Fair,0.679311258270351,86158.47049426928,4.0,Synthetic,Synthetic,Synthetic,3.0,1,High
37,Non-binary,PhD,Divorced,86403.0,748.0,13172.0,Personal,Employed,18,Poor,0.4161101640396352,234607.0,4.0,Lake Elizabeth,MH,Lithuania,1.0,2,High
25,Female,High School,Divorced,46333.12134660856,582.0,23861.530563553944,Auto,Employed,33,Fair,0.6921880404093699,40852.38700640223,4.0,Synthetic,Synthetic,Synthetic,4.0,0,High
26,Male,Master's,Single,48239.54758096251,636.0,63273.684955509336,Home,Unemployed,27,Poor,0.42187585455143145,84340.21064481273,5.0,Synthetic,Synthetic,Synthetic,5.0,1,High
64,Female,High School,Divorced,109616.0,676.0,12385.0,Personal,Self-employed,12,Excellent,0.4798125694315387,178465.0,3.0,Port Noahside,VT,Indonesia,3.0,1,Low
39,Male,Master's,Single,93509.0,692.0,35136.0,Business,Employed,0,Poor,0.4430492946575437,199829.0,2.0,Jeffland,MI,Finland,2.0,0,Low
59,Male,PhD,Divorced,93185.0,673.0,21212.0,Business,Unemployed,18,Fair,0.2240231517513287,136026.0,1.0,South Wendystad,VI,Norfolk Island,3.0,0,Low
28,Non-binary,PhD,Single,103220.0,658.0,31798.0,Home,Employed,16,Poor,0.1951965180113622,232285.0,1.0,Lake Jon,AS,Palestinian Territory,0.0,1,Low
35,Male,Master's,Single,47991.681594136426,641.0,24717.177660785554,Business,Self-employed,11,Fair,0.5738810610256633,50277.57425336692,2.0,Synthetic,Synthetic,Synthetic,2.0,0,High
34,Female,PhD,Single,24752.0,797.0,46178.0,Home,Employed,16,Excellent,0.1897791586532811,290387.0,0.0,Sarahchester,MI,France,2.0,0,Low
34,Female,High School,Divorced,46449.80635887456,630.0,53644.86790307411,Personal,Unemployed,21,Poor,0.699234358537781,66382.84924296697,1.0,Synthetic,Synthetic,Synthetic,4.0,2,High
40,Male,PhD,Divorced,43814.0,695.0,10582.0,Auto,Employed,7,Good,0.5135089705860539,220696.0,1.0,Holtbury,TX,Montserrat,2.0,0,High
36,Male,PhD,Divorced,21333.0,671.0,47760.0,Home,Employed,16,Excellent,0.1465160270908027,30875.0,4.0,Thompsonland,NE,Chad,1.0,1,Low
40,Non-binary,Master's,Widowed,91602.0,659.0,11897.0,Auto,Self-employed,16,Poor,0.1010794203749199,99772.0,4.0,Ravenshire,IA,Barbados,2.0,0,Low
31,Female,Bachelor's,Married,47606.0,747.0,35825.0,Personal,Self-employed,16,Excellent,0.2361468894538992,148282.0,3.0,East Mitchell,ID,Egypt,2.0,2,Low
26,Male,Master's,Widowed,56656.0,660.0,39226.0,Personal,Employed,10,Excellent,0.5334263287585165,76762.0,1.0,New Sarah,PW,Syrian Arab Republic,2.0,0,High
22,Male,PhD,Widowed,114593.0,650.0,47880.0,Business,Employed,4,Excellent,0.2782001928075032,157496.0,3.0,Lake Jeffreyfort,PA,Belarus,3.0,1,Low
37,Non-binary,PhD,Single,74337.0,630.0,17919.0,Auto,Employed,5,Fair,0.5208137639095065,219321.0,4.0,Lindsaymouth,OK,Turkey,0.0,1,Low
69,Male,Bachelor's,Single,27256.280444318916,638.0,18744.5487547061,Personal,Unemployed,16,Poor,0.4810823158988009,14769.098343867892,0.0,Synthetic,Synthetic,Synthetic,3.0,2,High
41,Female,Bachelor's,Married,87226.31606042717,819.0,59793.49954851119,Business,Employed,36,Good,0.11927243889706211,394947.7968057714,2.0,Synthetic,Synthetic,Synthetic,0.0,2,Low
21,Male,Bachelor's,Widowed,107858.0,681.0,43593.0,Auto,Unemployed,10,Excellent,0.2011392486654018,281101.0,0.0,North Cathy,AS,Wallis and Futuna,4.0,1,Low
47,Female,High School,Married,32822.96492866664,648.0,24643.9157306992,Auto,Self-employed,17,Poor,0.41249718058965257,98187.4936958662,3.0,Synthetic,Synthetic,Synthetic,2.0,1,High
37,Female,High School,Single,62084.28206247508,613.0,107871.4909940397,Personal,Unemployed,37,Poor,0.5457233387520333,142.7222799080585,1.0,Synthetic,Synthetic,Synthetic,4.0,2,High
64,Non-binary,Master's,Divorced,70325.0,762.0,48903.0,Business,Self-employed,18,Fair,0.1396485847163821,69319.0,4.0,West Deborah,MP,Christmas Island,0.0,1,Low
44,Female,PhD,Divorced,76963.0,750.0,24605.0,Auto,Employed,11,Poor,0.3612345035591703,153802.0,0.0,Burtonville,NY,Egypt,0.0,1,Medium
53,Non-binary,Bachelor's,Single,87114.0,646.0,15547.0,Home,Self-employed,7,Good,0.209741965655013,153909.0,0.0,Lake Michaelbury,MP,South Africa,2.0,0,Low
60,Non-binary,Master's,Divorced,30455.306316594797,639.0,56096.8527584177,Home,Self-employed,28,Poor,0.4867183512475998,71298.17337430558,2.0,Synthetic,Synthetic,Synthetic,4.0,2,High
57,Non-binary,Master's,Widowed,25946.118611125134,601.0,35802.25877079448,Home,Unemployed,2,Poor,0.500120405277917,75358.16297142967,0.0,Synthetic,Synthetic,Synthetic,2.0,1,High
44,Non-binary,Master's,Single,52950.05978605168,627.0,85194.39479029523,Auto,Employed,2,Fair,0.4524832410038795,14634.699698251274,3.0,Synthetic,Synthetic,Synthetic,3.0,1,High
49,Non-binary,Master's,Single,25162.439076796752,642.0,43916.08259665352,Personal,Self-employed,39,Fair,0.5041746608818412,48050.29239822265,2.0,Synthetic,Synthetic,Synthetic,4.0,2,High
51,Female,Master's,Divorced,95756.0,779.0,5418.0,Personal,Unemployed,14,Fair,0.1048260996469268,231321.0,1.0,Port Jennifer,TX,Christmas Island,2.0,0,Low
69,Female,PhD,Divorced,56339.3143988885,685.0,32614.88029364394,Personal,Employed,0,Fair,0.3389505667362939,92545.9611348516,2.0,Synthetic,Synthetic,Synthetic,2.0,0,Medium
32,Female,Master's,Single,63335.10845465267,750.0,21512.286133624875,Home,Employed,25,Excellent,0.135804172215772,489295.8546408404,2.0,Synthetic,Synthetic,Synthetic,0.0,1,Low
59,Non-binary,Bachelor's,Widowed,119770.0,610.0,31312.0,Home,Self-employed,2,Excellent,0.3363436818204004,254292.0,3.0,North Jeremy,OK,Bahamas,4.0,0,Low
54,Non-binary,Bachelor's,Divorced,113674.90121393478,699.0,130539.37470597136,Auto,Self-employed,34,Fair,0.33714292934253054,112811.46520556672,3.0,Synthetic,Synthetic,Synthetic,2.0,2,Medium
33,Non-binary,High School,Married,108636.0,787.0,36905.0,Home,Self-employed,19,Good,0.2996224963037048,78540.0,0.0,Meyerton,FL,Congo,3.0,1,Low
50,Male,PhD,Married,90640.0,704.0,16990.0,Personal,Employed,12,Poor,0.3228369283624117,258480.0,4.0,Myersmouth,DE,Spain,1.0,0,Low
28,Non-binary,Master's,Married,86553.0,678.0,10544.0,Auto,Unemployed,2,Fair,0.1698682061644452,149372.0,3.0,Ellisside,NC,Tuvalu,2.0,1,Low
57,Male,Bachelor's,Married,110063.0,777.0,20657.0,Business,Self-employed,16,Good,0.1609648996695325,34508.0,3.0,North Danielhaven,CA,Palau,3.0,0,Medium
60,Male,Master's,Single,94861.0,787.0,11094.0,Home,Self-employed,2,Excellent,0.2356777480821844,104524.0,2.0,New Brandonport,SC,Seychelles,4.0,1,Low
45,Non-binary,PhD,Married,108666.0,622.0,37152.0,Business,Unemployed,5,Excellent,0.1254161370867196,124386.0,3.0,Fordfurt,MT,Heard Island and McDonald Islands,4.0,2,Low
57,Male,PhD,Single,25577.372836238002,612.0,47083.077869826266,Business,Unemployed,24,Poor,0.4593462345882859,80281.70290221683,3.0,Synthetic,Synthetic,Synthetic,2.0,1,High
42,Female,High School,Divorced,107914.0,694.0,7194.0,Personal,Self-employed,4,Excellent,0.5989746683564356,289015.0,0.0,North Scott,ND,Singapore,4.0,0,Low
58,Non-binary,High School,Married,37597.31409126549,642.0,24383.13237280943,Home,Employed,2,Fair,0.5605543334363563,74330.7000426752,4.0,Synthetic,Synthetic,Synthetic,3.0,1,High
43,Male,High School,Widowed,106842.0,673.0,49293.0,Auto,Employed,9,Poor,0.4368271423173476,175259.0,2.0,Adamsshire,MD,Saint Martin,4.0,2,High
28,Male,Bachelor's,Single,73155.1181796316,610.0,122957.6462419805,Business,Unemployed,32,Fair,0.4521733355596797,44659.909200810944,5.0,Synthetic,Synthetic,Synthetic,2.0,0,High
39,Female,Master's,Widowed,109971.0,642.0,11101.0,Auto,Self-employed,2,Good,0.3072177611029532,248910.0,3.0,Aaronborough,CA,Anguilla,0.0,2,Medium
25,Non-binary,High School,Single,27620.774216362333,609.0,43830.956841126856,Home,Unemployed,0,Poor,0.47441001288693996,56439.08686265153,1.0,Synthetic,Synthetic,Synthetic,5.0,1,High
69,Male,High School,Widowed,51145.0,770.0,35271.0,Auto,Self-employed,1,Excellent,0.4623130760789863,82812.0,3.0,Padillatown,WI,Pitcairn Islands,3.0,2,Low
46,Female,High School,Single,43636.0,761.0,13061.0,Auto,Self-employed,18,Fair,0.1393239927263756,254658.0,1.0,Lopezfort,AZ,Libyan Arab Jamahiriya,2.0,1,Low
68,Female,Master's,Married,47956.0,605.0,34018.0,Business,Unemployed,7,Excellent,0.271473280742016,261476.0,4.0,Grayberg,NM,Chad,2.0,2,Low
45,Male,High School,Divorced,37399.0,685.0,37100.0,Business,Self-employed,18,Excellent,0.2532673286735842,212590.0,3.0,Katelynfurt,TX,Qatar,3.0,2,Medium
36,Non-binary,PhD,Married,104608.90658983482,704.0,51236.965114833765,Personal,Unemployed,15,Good,0.38898838179843087,236689.58111109285,3.0,Synthetic,Synthetic,Synthetic,1.0,2,Medium
66,Male,High School,Widowed,72077.30490716506,640.0,113931.5413708081,Personal,Unemployed,4,Fair,0.5529477522917747,92091.34114654998,3.0,Synthetic,Synthetic,Synthetic,2.0,0,High
35,Non-binary,Bachelor's,Widowed,112929.27176098581,660.0,116759.61499484658,Home,Employed,14,Fair,0.31414220476801696,58257.49509703295,1.0,Synthetic,Synthetic,Synthetic,1.0,2,Medium
52,Male,PhD,Widowed,78860.0,710.0,9865.0,Auto,Employed,8,Poor,0.1806680741666298,68228.0,3.0,Lake Michaelshire,SC,Puerto Rico,0.0,2,Low
65,Non-binary,High School,Single,41747.0,673.0,10380.0,Personal,Self-employed,13,Excellent,0.2422969547042681,57051.0,1.0,South Tara,MA,Cook Islands,4.0,0,Medium
34,Male,PhD,Single,109666.0,669.0,39599.0,Business,Unemployed,3,Poor,0.5045444751298456,204446.0,0.0,Veronicamouth,AS,Norway,1.0,0,Medium
32,Male,PhD,Married,52930.56005403393,632.0,68705.43375951452,Business,Unemployed,0,Poor,0.5445508465506184,3329.678295372418,5.0,Synthetic,Synthetic,Synthetic,3.0,0,High
26,Female,PhD,Married,51603.87589668149,594.0,80075.35992314245,Auto,Unemployed,37,Fair,0.5787545251493138,28047.01619702934,5.0,Synthetic,Synthetic,Synthetic,3.0,1,High
39,Male,PhD,Married,45390.0,705.0,10183.0,Auto,Self-employed,4,Poor,0.1563485260758697,121494.0,4.0,Josephchester,DC,Suriname,3.0,0,High
39,Non-binary,Master's,Divorced,42003.0,769.0,24044.0,Personal,Unemployed,19,Good,0.2293517065254467,158827.0,1.0,Williamsonside,TX,Taiwan,3.0,2,Low
30,Female,PhD,Married,116567.39223011733,709.0,120377.80666749272,Personal,Self-employed,23,Fair,0.31317793434444385,172644.2064251402,3.0,Synthetic,Synthetic,Synthetic,0.0,2,Medium
50,Female,High School,Married,28977.0,758.0,7988.0,Business,Employed,7,Poor,0.2982333877382355,29446.0,1.0,East Mitchellborough,GU,Ecuador,2.0,2,Medium
20,Non-binary,PhD,Married,48063.0,683.0,28460.0,Personal,Unemployed,16,Excellent,0.3008781924312559,128495.0,2.0,Lake Brittanychester,NH,Libyan Arab Jamahiriya,2.0,2,Medium
44,Male,High School,Divorced,38394.0,691.0,45216.0,Auto,Self-employed,19,Good,0.3442689152508456,97462.0,0.0,North Peter,FM,Qatar,3.0,0,Low
59,Male,PhD,Widowed,60533.0,728.0,46577.0,Personal,Employed,11,Excellent,0.3834386792240406,164154.0,4.0,Kellychester,DC,Honduras,0.0,1,Low
38,Male,PhD,Married,118597.0,787.0,15890.0,Business,Self-employed,4,Poor,0.3857385591195416,228889.0,4.0,New Donald,ME,Norfolk Island,4.0,2,Low
58,Female,Bachelor's,Single,32756.151830707415,638.0,21977.71272159415,Auto,Employed,36,Poor,0.4104005543021078,71694.43592513517,0.0,Synthetic,Synthetic,Synthetic,4.0,2,High
42,Non-binary,High School,Widowed,22696.0,682.0,16183.0,Personal,Unemployed,4,Excellent,0.5813673343004121,195318.0,3.0,Williamshaven,TX,Antarctica (the territory South of 60 deg S),2.0,1,Low
51,Non-binary,PhD,Divorced,100631.0,692.0,41294.0,Home,Unemployed,10,Poor,0.5026916006809917,274344.0,3.0,Matthewville,AR,Saint Kitts and Nevis,0.0,0,Low
60,Male,Master's,Married,70835.53290819857,606.0,89469.00668061445,Business,Unemployed,24,Fair,0.4450001167448338,15333.73814799268,3.0,Synthetic,Synthetic,Synthetic,5.0,0,High
42,Non-binary,Master's,Married,37939.65703623573,586.0,42760.10368008094,Personal,Employed,34,Poor,0.4494084445284121,19474.938103652505,4.0,Synthetic,Synthetic,Synthetic,5.0,0,High
56,Non-binary,High School,Single,109142.0,765.0,39026.0,Personal,Self-employed,6,Poor,0.5055751156227859,90502.0,2.0,East Laura,MI,Jersey,4.0,1,Low
67,Female,Bachelor's,Widowed,37171.0,788.0,24743.0,Auto,Unemployed,14,Fair,0.2637035052039786,22005.0,0.0,South Susanberg,NE,Germany,1.0,2,Medium
45,Male,Bachelor's,Widowed,109711.0,694.0,5912.0,Business,Unemployed,4,Poor,0.225728820363586,144431.0,2.0,Kennedystad,GA,Bangladesh,3.0,1,Low
45,Female,Master's,Widowed,22631.0,650.0,5987.0,Business,Unemployed,11,Poor,0.1298184323519921,171255.0,4.0,Loganmouth,PA,Sao Tome and Principe,3.0,0,Low
69,Male,High School,Widowed,75076.0,785.0,16243.0,Home,Self-employed,17,Good,0.203705472188658,249472.0,4.0,North Duane,NH,Jamaica,3.0,2,Low
60,Male,High School,Married,78129.49489036147,648.0,77743.15115766427,Home,Employed,10,Poor,0.5095081277087533,20442.43743387163,1.0,Synthetic,Synthetic,Synthetic,3.0,1,High
